Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Abimade Produtos Médicos para Ortopedia (tratamento da dor),http://abimade.com.br/,4.0,vendas@abimade.com.br,,0,10,,,False,False,,,,,,,,New Lead,Abimade Produtos Médicos para Ortopedia (tratamento da dor),"R. Avencas, 74 - Recanto Sombra do Ipê, Santana de Parnaíba - SP, 06513-212, Brazil",55 11 4622-7555,Google Places API,3.5,3.5,0.0,Complete,vendas@abimade.com.br,,,70
VMG Farmacêutica,https://vmgfarmaceutica.com.br/,5.0,contato@vmgfarmaceutica.com.br,,0,0,,,False,False,,,,,,,,New Lead,VMG Farmacêutica,"R. Caetano Pirri, 520 - Milionários, Belo Horizonte - MG, 30620-070, Brazil",55 31 3115-6120,Google Places API,3.5,3.5,0.0,Complete,contato@vmgfarmaceutica.com.br,,,70
Libertae Medical Tech Ltda,https://libertaemedicaltech.kicatalogo.com/?fbclid=PAb21jcANPrI9leHRuA2FlbQIxMQABp6PC-f1qRRzm8rn1vrIxlY3xDlPxJPX-pHOnUJ7ydku9xaQKrwlVVo1enm-8_aem_Eg7CJnl0WBVCfPFrZ-w9fw,5.0,engenharia.clinica2019@outlook.com,,0,0,,,False,False,,,,,,,,New Lead,Libertae Medical Tech Ltda,"R. José Dale, 116 - Centro, Paraopeba - MG, 35774-000, Brazil",55 31 99710-5254,Google Places API,3.5,3.5,0.0,Complete,engenharia.clinica2019@outlook.com,,,70
Dental JS Brasil - Produtos Odontológicos,http://www.jsdental.com.br/,4.0,comercial@www.jsdental.com.br,,0,40,,,False,False,,,,,,,,New Lead,Dental JS Brasil - Produtos Odontológicos,"R. Schiller, 1060 - Alto da XV, Curitiba - PR, 80040-160, Brazil",55 41 3076-7679,Google Places API,3.5,3.5,0.0,Complete,,,,70
Mastertec Assistência Técnica odontológica autorizada Dabi Atlante/Saevo,http://www.odontomastertec.com.br/,4.0,atendimento@odontomastertec.com.br,,0,0,,,False,False,,,,,,,,New Lead,Mastertec Assistência Técnica odontológica autorizada Dabi Atlante/Saevo,"Rua Aviador Armim Buhrer - 332 - Uberaba, Curitiba - PR, 81560-540, Brazil",55 41 3501-3516,Google Places API,3.5,3.5,0.0,Complete,atendimento@odontomastertec.com.br,,,70
Qualidental,http://www.qualidental.com.br/,4.0,contato@qualidental.com.br,,0,20,,,False,False,,,,,,,,New Lead,Qualidental,"R. Jacarezinho, 734 - Mercês, Curitiba - PR, 80710-150, Brazil",55 41 3319-9381,Google Places API,3.5,3.5,0.0,Complete,contato@qualidental.com.br,,,70
Maximed Sul Comércio de Produtos Médico-Hospitalares Ltda,https://www.maximedsul.com.br/,5.0,contato@maximedsul.com.br,,0,20,,,False,False,,,,,,,,New Lead,Maximed Sul Comércio de Produtos Médico-Hospitalares Ltda,"Av. Amazonas, 1411 - São Geraldo, Porto Alegre - RS, 90240-542, Brazil",55 51 3342-0002,Google Places API,3.5,3.5,0.0,Complete,contato@maximedsul.com.br,,,70
ODONTO LIMA ASSISTÊNCIA TÉCNICA,https://www.facebook.com/odontolimaat,7.0,sales@www.facebook.com,,0,0,,,True,False,,,,,,,,New Lead,ODONTO LIMA ASSISTÊNCIA TÉCNICA,"R. Conselheiro Dantas, 85 - Prado Velho, Curitiba - PR, 80220-190, Brazil",55 41 3077-2537,Google Places API,3.5,3.5,0.0,Complete,,,,80
CA MEDICAL,http://www.camedical.com.br/,1.0,,,0,0,,,False,False,,,,,,,,New Lead,CA MEDICAL,"R. Xavier da Silveira, 40 - loja D - Copacabana, Rio de Janeiro - RJ, 22061-010, Brazil",55 21 98454-9740,Google Places API,3.5,3.5,0.0,Complete,camedical@camedical.com.br,,,70
Mag SD Implantes,http://www.magimplantes.com.br/,3.0,,,0,24,,,False,False,,,,,,,,New Lead,Mag SD Implantes,"Av. Expedito Quartieri, 1440 - Jardim Sbeghen, Mogi Mirim - SP, 13802-100, Brazil",55 19 3805-9292,Google Places API,3.5,3.5,0.0,Complete,//contato@magimplantes.com.br,"[{""name"": ""Maurício Antônio Gonçalves"", ""title"": ""fundador"", ""confidence"": ""high""}]",,80
"Johnson & Johnson (Ethicon, DePuy Synthes)",https://www.jnj.com,4.0,info@www.jnj.com,"Joaquin Duato - Chairman and Chief Executive Officer; Luly de Samper - Regional Vice President, Ethicon Latin America",115727,0,,,False,False,,https://www.linkedin.com/company/johnson-&-johnson/,,,,,,New Lead,"Johnson & Johnson (Ethicon, DePuy Synthes)",,,Perplexity Discovery,3.0,3.0,0.0,Pending,,,,70
Stryker,https://www.stryker.com,5.0,infosmi@stryker.com,Kevin Lobo - Chair and Chief Executive Officer,0,0,,,False,False,,https://www.linkedin.com/company/stryker/,,,,,,New Lead,Stryker,,55 (12) 8227-3388,Perplexity Discovery,3.0,3.0,0.0,Pending,,,,70
Zimmer Biomet,https://www.zimmerbiomet.com,8.0,contato@www.zimmerbiomet.com,"General Counsel (President), Financial Planning (President)",0,0,,,False,False,,,,,,,,New Lead,Zimmer Biomet,,55 (64) 9925-5200,Perplexity Discovery,3.0,3.0,0.0,Pending,,"[{""name"": ""Regulatory Affairs Director"", ""title"": ""Director"", ""confidence"": ""high""}, {""name"": ""Chief Executive Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Ivan Tornos"", ""title"": ""President"", ""confidence"": ""medium""}, {""name"": ""Zimmer Biomet"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Senior Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Information"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Technology Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Communications Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Kristen Cardillo"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Investor Relations"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Quality"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Regulatory Affairs"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Chief Compliance Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Associate General Counsel"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Asia Pacific"", ""title"": ""President"", ""confidence"": ""medium""}, {""name"": ""Angela Main"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Chief"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Strategy"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Business Development Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Jehanzeb Noor"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Managing Director"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Smiths Medical"", ""title"": ""President"", ""confidence"": ""medium""}, {""name"": ""Ford Motor Company"", ""title"": ""President"", ""confidence"": ""low""}, {""name"": ""Constellation Energy Commodities Group"", ""title"": ""President"", ""confidence"": ""low""}, {""name"": ""General Counsel"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chad Phipps"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Accounting Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Paul Stellato"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""President Finance"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Business Services"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Financial Planning"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Group President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Businesses"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Operations"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Kenneth Tripp"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Cardinal Health"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Financial Officer"", ""title"": ""Chief Financial Officer"", ""confidence"": ""high""}, {""name"": ""Executive Vice President"", ""title"": ""Chief Financial Officer"", ""confidence"": ""high""}, {""name"": ""Supply Chain"", ""title"": ""Chief Financial Officer"", ""confidence"": ""medium""}, {""name"": ""Chief Human Resources Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Zimmer Biomet Foundation"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Business Group"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Human Resources"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Cardinal Health Medical"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Financial Officer"", ""title"": ""CFO"", ""confidence"": ""high""}, {""name"": ""Middle East"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Laurie Meszaros Dearolf"", ""title"": ""Director"", ""confidence"": ""high""}, {""name"": ""Executive Director"", ""title"": ""Director"", ""confidence"": ""high""}]",,80
Oximil Oxigênio Minas Gerais,http://www.oximil.com.br/,4.0,oximil@oximil.com.br,,0,26,,,False,False,,,,,,,,New Lead,Oximil Oxigênio Minas Gerais,"Avenida das industrias, 1000 - Distrito Industrial de Ibirite, Ibirité - MG, 32400-000, Brazil",55 31 3385-6268,Google Places API,3.0,3.0,0.0,Complete,oximil@oximil.com.br,,,70
Endotec Medical,http://endotecmed.com.br/,4.0,endotec@endotecmed.com.br,"Not found - No specific CEO, Owner, Director or Manager names were identified in the available sources for Endotec Medical located in Nan, Brazil.",0,0,,,False,False,,,,,,,,New Lead,Endotec Medical,"R. Sampaio Viana, 202 - Paraíso, São Paulo - SP, 04004-000, Brazil",55 11 3884-8102,Google Places API,2.5,2.5,0.0,Complete,endotec@endotecmed.com.br,,,70
Medicalog - Gestão de Logística Hospitalar,http://medicalog.com.br/,4.0,contato@medicalog.com.br,Cost Insurance (responsável),0,0,,,False,False,,,,,,,,New Lead,Medicalog - Gestão de Logística Hospitalar,"R. Palmorino Mônaco, 500 - Brás, São Paulo - SP, 03043-000, Brazil",55 11 3347-2700,Google Places API,2.5,2.5,0.0,Complete,medicalog@medicalog.com.br,,,70
Ocx Implantes,http://ocximplantes.com.br/,4.0,vendas@ocximplantes.com.br,Eduardo Nepomuceno Pires - Senior Executive (likely CEO or Owner),14,0,,,False,False,,https://www.linkedin.com/company/ocx-implantes-especializados,,,,,,New Lead,Ocx Implantes,"R. João Pacheco, 89 - Luz, São Paulo - SP, 01107-030, Brazil",55 11 4306-4274,Google Places API,2.5,2.5,0.0,Complete,,,,70
Orthofix do Brasil ltda,http://www.orthofix.it/br/,4.0,atendimento@www.orthofix.it,Massimo Calafiore - President and Chief Executive Officer,0,0,,,False,False,,https://www.linkedin.com/company/orthofix-medical-inc-,,,,,,New Lead,Orthofix do Brasil ltda,"Alameda Santos, 1978 - 16 andar - Jardim Paulista, São Paulo - SP, 01418-102, Brazil",55 11 3087-2266,Google Places API,2.5,2.5,0.0,Complete,,,,70
Dr. Luis Gustavo Menegucci Invisalign Doctor,http://www.gustavomenegucci.com.br/,4.0,comercial@www.gustavomenegucci.com.br,Luis Gustavo Menegucci - Dentist,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Dr. Luis Gustavo Menegucci Invisalign Doctor,"Av. do Contorno, 4640 - Andar 13 - Santa Efigênia, Belo Horizonte - MG, 30110-028, Brazil",55 31 97501-8694,Google Places Advanced,2.5,2.5,0.0,Pending,,,,70
Ortocir Ortopedia Cirurgia,http://www.ortocir.com.br/,4.0,sac@ortocir.com.br,Marco Antonio Muniz de Oliveira - Sócio-Administrador; Ludmila de Oliveira Grammont Neder - Sócio,0,0,,,False,False,,,,,,,,New Lead,Ortocir Ortopedia Cirurgia,"R. Itapicuru, 937 - Perdizes, São Paulo - SP, 05006-000, Brazil",55 11 3674-6786,Google Places API,2.5,2.5,0.0,Complete,sac@ortocir.com.br,,,70
Isaclin Hospital de Clínicas - Produtos Hospitalares,http://isaclin.com.br/,4.0,vendas@isaclin.com.br,Information not publicly available - Senior leadership details not found,0,0,,,False,False,,https://www.linkedin.com/company/isaclin-hospital-de-clinicas-produtos-hospitalares,,,,,,New Lead,Isaclin Hospital de Clínicas - Produtos Hospitalares,"R. Ramiro Barcelos, 2093 - Santana, Porto Alegre - RS, 90035-007, Brazil",55 51 99984-0872,Google Places API,2.5,2.5,0.0,Complete,sac@isaclin.com.br,,,70
Vital Hospital Comercial Ltda,http://www.vitalhospitalar.com.br/,4.0,contato@vitalhospitalar.com.br,Vital Hospitalar (médico); Vital Hospitalar (Médico),0,0,,,False,False,,,,,,,,New Lead,Vital Hospital Comercial Ltda,"R. Victorino, 207 - Galpão 06 - Jardim Mutinga, Barueri - SP, 06463-290, Brazil",55 11 94778-2850,Google Places API,2.5,2.5,0.0,Complete,contato@vitalhospitalar.com.br,,,70
OdontoCompany Balneário Barra do Sul,https://linktr.ee/odontocompany.bbs,7.0,info@linktr.ee,Marcello Farrel - CEO,0,18,,,True,False,,https://www.linkedin.com/company/odontocompany/,,,,,,New Lead,OdontoCompany Balneário Barra do Sul,"Av. Jaraguá do Sul, 563 - Costeira, Balneário Barra do Sul - SC, 89247-000, Brazil",55 47 3407-1753,Google Places API,2.5,2.5,0.0,Complete,,,,80
Neodent - Straumann Group / Curitiba Manufacturing Facilities,https://www.straumann.com/neodent/br/pt/profissionais.html,5.0,sales@www.straumann.com,Alexei Costa - Executive Vice President Latin America and President Neodent,0,0,"Curitiba, PR",PR,False,False,,https://www.linkedin.com/company/straumann/,,,,,,New Lead,Neodent - Straumann Group / Curitiba Manufacturing Facilities,"Av. Juscelino Kubitschek de Oliveira - Ld, 3291 - Cidade Industrial de Curitiba, Curitiba - PR, 81270-200, Brazil",55 41 2169-4000,Google Places Advanced,2.5,2.5,0.0,Pending,,,,70
Corbari Centro de Odontologia Especializada | Dentista em Gaspar,https://corbariodontologia.com.br/,5.0,vendas@corbariodontologia.com.br,Janiel Oliveira Jaguszevski (Responsável técnico),0,18,,,False,False,,,,,,,,New Lead,Corbari Centro de Odontologia Especializada | Dentista em Gaspar,"R. Doralício García, 163 - Centro, Gaspar - SC, 89110-013, Brazil",55 47 98810-0928,Google Places API,2.5,2.5,0.0,Complete,,,,70
Dente Pró Inglesess,https://dentepro.com.br/,5.0,sac@dentepro.com.br,"No publicly available information found on CEO, Owner, Director, or Manager of Dente Pró Inglesess",0,0,,,False,False,,,,,,,,New Lead,Dente Pró Inglesess,"Rod. Armando Calil Bulos, 6055 - Ingleses do Rio Vermelho, Florianópolis - SC, 88058-001, Brazil",55 48 3380-5210,Google Places API,2.5,2.5,0.0,Complete,,,,70
Titan Implants Inc,http://www.titanimplants.com/,3.0,support@titanimplants.com,Cyril Chen - President,0,0,,,False,False,,,,,,,,New Lead,Titan Implants Inc,"18 Columbia Ave, Bergenfield, NJ 07621, USA",1 201-439-0470,Google Places API,2.5,2.5,0.0,Complete,support@titanimplants.com,,,70
Top Med Importação E Distribuição,http://www.topmedbrasil.com.br/,4.0,atendimento@topmedbrasil.com.br,Valda Stange - CEO,0,15,,,False,False,,https://www.linkedin.com/company/topmedbrasil,,,,,,New Lead,Top Med Importação E Distribuição,"Metropolitan Mall - Av. Dep. Jamel Cecílio, 2690 - Andar 27, Sala 2705 - Jardim Goiás, Goiânia - GO, 74810-100, Brazil",55 62 3642-9440,Google Places API,2.5,2.5,0.0,Complete,atendimento@topmedbrasil.com.br,,,70
Brazil Health,http://www.brazilh.com.br/,4.0,contato@brazilh.com.br,Márcia Juchem - CEO,0,0,,,False,False,,https://www.linkedin.com/company/brazil-health-management,,,,,,New Lead,Brazil Health,"R. Lino Luiz da Silva, 208 - Sertão do Maruim, São José - SC, 88122-075, Brazil",55 48 99117-2309,Google Places API,2.5,2.5,0.0,Complete,contato@brazilh.com.br,,,70
Neodent Vitória,https://www.neodent.com.br/fale-conosco/,5.0,contact@www.neodent.com.br,Alexei Costa - Executive Vice President Latin America and President Neodent; Dr. Geninho Thomé - President of Neodent and Chairman of the Board of Directors,2655,0,"Vitória, ES",ES,False,False,,https://www.linkedin.com/company/neodent/,,,,,,New Lead,Neodent Vitória,"R. Des. Sampaio, 204 - SL 201 - Praia do Canto, Vitória - ES, 29055-250, Brazil",55 800 707 2526,Google Places Advanced,2.5,2.5,0.0,Pending,,,,70
Max Surgical Comércio de Implantes Ortopédicos,http://maxsurgical.com.br/,4.0,vendas@maxsurgical.com.br,Emerson Alves de Oliveira - Administrador; Felipe Bueno Neumann - Sócio-Administrador,0,0,,,False,False,,,,,,,,New Lead,Max Surgical Comércio de Implantes Ortopédicos,"Av. 4, 1317 - Jardim Claret, Rio Claro - SP, 13503-230, Brazil",55 19 3522-2550,Google Places API,2.5,2.5,0.0,Complete,elton@e83.com.br,,,70
Medix Produtos Hospitalares,http://medix.ind.br/index.html,4.0,vendas@medix.ind.br,Michael Robinson - President & Chief Executive Officer,0,10,,,False,False,,,,,,,,New Lead,Medix Produtos Hospitalares,"R. Orense, 41 - conjunto 1620 - Centro, Diadema - SP, 09920-650, Brazil",55 11 2375-0331,Google Places API,2.5,2.5,0.0,Complete,vendas@medix.ind.br,,,70
Cevi Med,http://www.cevimed.com/,3.0,comercial@www.cevimed.com,Simon Cortes - CEO/Founder,0,0,,,False,False,,,,,,,,New Lead,Cevi Med,"1351 Leavitt Ave S STE 102, Orange City, FL 32763, USA",1 833-238-4633,Google Places API,2.5,2.5,0.0,Complete,,,,70
Promedix Produtos Medicos Hospitalares Ltda,http://medix.ind.br/,4.0,vendas@medix.ind.br,Information not explicitly found in the provided search results,0,10,,,False,False,,,,,,,,New Lead,Promedix Produtos Medicos Hospitalares Ltda,"R. Ana Maria, 39 - Serraria, Diadema - SP, 09981-470, Brazil",55 11 2375-0331,Google Places API,2.5,2.5,0.0,Complete,vendas@medix.ind.br,,,70
Singular Implants,https://singularimplants.com.br,5.0,comercial@singularimplants.com.br,Dalton Rodrigues - Director,0,0,,,False,False,,https://www.linkedin.com/company/singular-implants,,,,,,New Lead,Singular Implants,,55 (84) 99806-2299,Perplexity Discovery,2.5,2.5,0.0,Complete,comercial@singularimplants.com.br,,,70
Allent Medical Supplies,http://allent.com.br/,4.0,contact@allent.com.br,Luiz Carlos Bianchi Filho - Presidente and CEO,0,0,,,False,False,,https://www.linkedin.com/company/allent-medical-supplies,,,,,,New Lead,Allent Medical Supplies,"R. Augusta, 1939 - Conj 32, 72, 73, 81, 82 e 83 - Cerqueira César, São Paulo - SP, 01413-000, Brazil",55 11 3062-2600,Google Places API,2.5,2.5,0.0,Complete,,,,70
JNS Produtos Médicos,https://jnsbrasil.com.br/?utm_source=google&utm_medium=organic&utm_campaign=gmb-info,7.0,comercial@jnsbrasil.com.br,Material Hospitalar (Médico),0,0,,,False,False,,,,,,,,New Lead,JNS Produtos Médicos,"R. Pedro Alves, 158 - Santo Cristo, Rio de Janeiro - RJ, 20220-281, Brazil",55 21 2233-6996,Google Places API,2.5,2.5,0.0,Complete,vendas@jnsbrasil.com.br,"[{""name"": ""João Neto"", ""title"": ""fundador"", ""confidence"": ""high""}]",,80
Balt Brasil,http://www.baltgroup.com/,7.0,info.germany@baltgroup.com,"Senior Vice President (President), Global Human Resources (President)",0,45,,,False,False,,,,,,,,New Lead,Balt Brasil,"Av. Bem-te-vi, 77 - 8º andar - Moema, São Paulo - SP, 04524-030, Brazil",55 11 3014-9797,Google Places API,2.5,2.5,0.0,Complete,info.germany@baltgroup.com,"[{""name"": ""Chief Executive Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Financial Officer"", ""title"": ""Chief Financial Officer"", ""confidence"": ""high""}, {""name"": ""Senior Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Latin America"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Middle East"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Corporate Strategy"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Business Development"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Quality"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Operations"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Human Resources"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Asia Pacific"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Medical Affairs"", ""title"": ""President"", ""confidence"": ""high""}]",,80
Terumo,http://www.terumo.com.br/,7.0,contato@terumomedical.com,Hikaru Samejima - Chief Executive Officer,0,0,,,False,False,,https://www.linkedin.com/company/terumo/,,,,,,New Lead,Terumo,"Praça Gen. Gentil Falcão, 108 - 9º - Cidade Monções, São Paulo - SP, 04571-150, Brazil",55 11 3594-3800,Google Places API,2.5,2.5,0.0,Complete,contato@terumomedical.com,"[{""name"": ""Toshiaki Takagi"", ""title"": ""presidente"", ""confidence"": ""high""}, {""name"": ""Hikaru Samejima"", ""title"": ""CEO"", ""confidence"": ""high""}]",,80
