Company,Website,Lead_Score,Email,Decision_Maker,Employees,Years_Active,City,State,FDA_Certified,CE_Certified,Products,LinkedIn_Company,Perplexity_Segment,Perplexity_City,Perplexity_State,Perplexity_Decision_Makers,Perplexity_Notes,Status,Nome Empresa,Address,Phone,Source,Predicted_Score,V2_Score,Renner_Score,Enrichment_Status,Scraped_Emails,Decision_Makers_Deep,LinkedIn_Person,Confidence_Score
Libertae Medical Tech Ltda,https://libertaemedicaltech.kicatalogo.com/?fbclid=PAb21jcANPrI9leHRuA2FlbQIxMQABp6PC-f1qRRzm8rn1vrIxlY3xDlPxJPX-pHOnUJ7ydku9xaQKrwlVVo1enm-8_aem_Eg7CJnl0WBVCfPFrZ-w9fw,5.0,engenharia.clinica2019@outlook.com,,0,0,,,False,False,,,,,,,,New Lead,Libertae Medical Tech Ltda,"R. José Dale, 116 - Centro, Paraopeba - MG, 35774-000, Brazil",55 31 99710-5254,Google Places API,3.5,3.5,0.0,Complete,engenharia.clinica2019@outlook.com,,,70
Dental JS Brasil - Produtos Odontológicos,http://www.jsdental.com.br/,4.0,comercial@www.jsdental.com.br,,0,40,,,False,False,,,,,,,,New Lead,Dental JS Brasil - Produtos Odontológicos,"R. Schiller, 1060 - Alto da XV, Curitiba - PR, 80040-160, Brazil",55 41 3076-7679,Google Places API,3.5,3.5,0.0,Complete,,,,70
Mastertec Assistência Técnica odontológica autorizada Dabi Atlante/Saevo,http://www.odontomastertec.com.br/,4.0,atendimento@odontomastertec.com.br,,0,0,,,False,False,,,,,,,,New Lead,Mastertec Assistência Técnica odontológica autorizada Dabi Atlante/Saevo,"Rua Aviador Armim Buhrer - 332 - Uberaba, Curitiba - PR, 81560-540, Brazil",55 41 3501-3516,Google Places API,3.5,3.5,0.0,Complete,atendimento@odontomastertec.com.br,,,70
Qualidental,http://www.qualidental.com.br/,4.0,contato@qualidental.com.br,,0,20,,,False,False,,,,,,,,New Lead,Qualidental,"R. Jacarezinho, 734 - Mercês, Curitiba - PR, 80710-150, Brazil",55 41 3319-9381,Google Places API,3.5,3.5,0.0,Complete,contato@qualidental.com.br,,,70
Maximed Sul Comércio de Produtos Médico-Hospitalares Ltda,https://www.maximedsul.com.br/,5.0,contato@maximedsul.com.br,,0,20,,,False,False,,,,,,,,New Lead,Maximed Sul Comércio de Produtos Médico-Hospitalares Ltda,"Av. Amazonas, 1411 - São Geraldo, Porto Alegre - RS, 90240-542, Brazil",55 51 3342-0002,Google Places API,3.5,3.5,0.0,Complete,contato@maximedsul.com.br,,,70
ODONTO LIMA ASSISTÊNCIA TÉCNICA,https://www.facebook.com/odontolimaat,7.0,sales@www.facebook.com,,0,0,,,True,False,,,,,,,,New Lead,ODONTO LIMA ASSISTÊNCIA TÉCNICA,"R. Conselheiro Dantas, 85 - Prado Velho, Curitiba - PR, 80220-190, Brazil",55 41 3077-2537,Google Places API,3.5,3.5,0.0,Complete,,,,80
CA MEDICAL,http://www.camedical.com.br/,1.0,,,0,0,,,False,False,,,,,,,,New Lead,CA MEDICAL,"R. Xavier da Silveira, 40 - loja D - Copacabana, Rio de Janeiro - RJ, 22061-010, Brazil",55 21 98454-9740,Google Places API,3.5,3.5,0.0,Complete,camedical@camedical.com.br,,,70
Mag SD Implantes,http://www.magimplantes.com.br/,3.0,,,0,24,,,False,False,,,,,,,,New Lead,Mag SD Implantes,"Av. Expedito Quartieri, 1440 - Jardim Sbeghen, Mogi Mirim - SP, 13802-100, Brazil",55 19 3805-9292,Google Places API,3.5,3.5,0.0,Complete,//contato@magimplantes.com.br,"[{""name"": ""Maurício Antônio Gonçalves"", ""title"": ""fundador"", ""confidence"": ""high""}]",,80
Globomedical Implantes Médicos Importados,https://www.globomedical.com.br/,2.0,,,21,20,,,False,False,,https://www.linkedin.com/company/globomedical-produtos-m-dicos-ltda/,,,,,,New Lead,Globomedical Implantes Médicos Importados,"Rua Lincoln Albuquerque, 259 - Perdizes, São Paulo - SP, 05004-010, Brazil",55 11 3862-4427,Google Places API,3.5,3.5,0.0,Complete,,,,70
Stryker,https://www.stryker.com,5.0,infosmi@stryker.com,Kevin Lobo - Chair and Chief Executive Officer,0,0,,,False,False,,https://www.linkedin.com/company/stryker/,,,,,,New Lead,Stryker,,55 (12) 8227-3388,Perplexity Discovery,3.0,3.0,0.0,Pending,,,,70
Zimmer Biomet,https://www.zimmerbiomet.com,8.0,contato@www.zimmerbiomet.com,"General Counsel (President), Financial Planning (President)",0,0,,,False,False,,,,,,,,New Lead,Zimmer Biomet,,55 (64) 9925-5200,Perplexity Discovery,3.0,3.0,0.0,Pending,,"[{""name"": ""Regulatory Affairs Director"", ""title"": ""Director"", ""confidence"": ""high""}, {""name"": ""Chief Executive Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Ivan Tornos"", ""title"": ""President"", ""confidence"": ""medium""}, {""name"": ""Zimmer Biomet"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Senior Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Information"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Technology Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Communications Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Kristen Cardillo"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Investor Relations"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Quality"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Regulatory Affairs"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Chief Compliance Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Associate General Counsel"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Asia Pacific"", ""title"": ""President"", ""confidence"": ""medium""}, {""name"": ""Angela Main"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Chief"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Strategy"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Business Development Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Jehanzeb Noor"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Managing Director"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Smiths Medical"", ""title"": ""President"", ""confidence"": ""medium""}, {""name"": ""Ford Motor Company"", ""title"": ""President"", ""confidence"": ""low""}, {""name"": ""Constellation Energy Commodities Group"", ""title"": ""President"", ""confidence"": ""low""}, {""name"": ""General Counsel"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chad Phipps"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Accounting Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Paul Stellato"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""President Finance"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Business Services"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Financial Planning"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Group President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Businesses"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Operations"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Kenneth Tripp"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Cardinal Health"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Financial Officer"", ""title"": ""Chief Financial Officer"", ""confidence"": ""high""}, {""name"": ""Executive Vice President"", ""title"": ""Chief Financial Officer"", ""confidence"": ""high""}, {""name"": ""Supply Chain"", ""title"": ""Chief Financial Officer"", ""confidence"": ""medium""}, {""name"": ""Chief Human Resources Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Zimmer Biomet Foundation"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Business Group"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Human Resources"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Cardinal Health Medical"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Financial Officer"", ""title"": ""CFO"", ""confidence"": ""high""}, {""name"": ""Middle East"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Laurie Meszaros Dearolf"", ""title"": ""Director"", ""confidence"": ""high""}, {""name"": ""Executive Director"", ""title"": ""Director"", ""confidence"": ""high""}]",,80
"Johnson & Johnson (Ethicon, DePuy Synthes)",https://www.jnj.com,4.0,info@www.jnj.com,,115727,0,,,False,False,,https://www.linkedin.com/company/johnson-&-johnson/,,,,,,New Lead,"Johnson & Johnson (Ethicon, DePuy Synthes)",,,Perplexity Discovery,3.0,3.0,0.0,Pending,,,,70
Oximil Oxigênio Minas Gerais,http://www.oximil.com.br/,4.0,oximil@oximil.com.br,,0,26,,,False,False,,,,,,,,New Lead,Oximil Oxigênio Minas Gerais,"Avenida das industrias, 1000 - Distrito Industrial de Ibirite, Ibirité - MG, 32400-000, Brazil",55 31 3385-6268,Google Places API,3.0,3.0,0.0,Complete,oximil@oximil.com.br,,,70
Orthofix do Brasil ltda,http://www.orthofix.it/br/,4.0,atendimento@www.orthofix.it,Massimo Calafiore - President and Chief Executive Officer,0,0,,,False,False,,https://www.linkedin.com/company/orthofix-medical-inc-,,,,,,New Lead,Orthofix do Brasil ltda,"Alameda Santos, 1978 - 16 andar - Jardim Paulista, São Paulo - SP, 01418-102, Brazil",55 11 3087-2266,Google Places API,2.5,2.5,0.0,Complete,,,,70
Dr. Luis Gustavo Menegucci Invisalign Doctor,http://www.gustavomenegucci.com.br/,4.0,comercial@www.gustavomenegucci.com.br,Luis Gustavo Menegucci - Dentist,0,0,"Belo Horizonte, MG",MG,False,False,,,,,,,,New Lead,Dr. Luis Gustavo Menegucci Invisalign Doctor,"Av. do Contorno, 4640 - Andar 13 - Santa Efigênia, Belo Horizonte - MG, 30110-028, Brazil",55 31 97501-8694,Google Places Advanced,2.5,2.5,0.0,Pending,,,,70
Ortocir Ortopedia Cirurgia,http://www.ortocir.com.br/,4.0,sac@ortocir.com.br,Marco Antonio Muniz de Oliveira - Sócio-Administrador; Ludmila de Oliveira Grammont Neder - Sócio,0,0,,,False,False,,,,,,,,New Lead,Ortocir Ortopedia Cirurgia,"R. Itapicuru, 937 - Perdizes, São Paulo - SP, 05006-000, Brazil",55 11 3674-6786,Google Places API,2.5,2.5,0.0,Complete,sac@ortocir.com.br,,,70
Neodent - Straumann Group / Curitiba Manufacturing Facilities,https://www.straumann.com/neodent/br/pt/profissionais.html,5.0,sales@www.straumann.com,Alexei Costa - Executive Vice President Latin America and President Neodent,0,0,"Curitiba, PR",PR,False,False,,https://www.linkedin.com/company/straumann/,,,,,,New Lead,Neodent - Straumann Group / Curitiba Manufacturing Facilities,"Av. Juscelino Kubitschek de Oliveira - Ld, 3291 - Cidade Industrial de Curitiba, Curitiba - PR, 81270-200, Brazil",55 41 2169-4000,Google Places Advanced,2.5,2.5,0.0,Pending,,,,70
Top Med Importação E Distribuição,http://www.topmedbrasil.com.br/,4.0,atendimento@topmedbrasil.com.br,Valda Stange - CEO,0,15,,,False,False,,https://www.linkedin.com/company/topmedbrasil,,,,,,New Lead,Top Med Importação E Distribuição,"Metropolitan Mall - Av. Dep. Jamel Cecílio, 2690 - Andar 27, Sala 2705 - Jardim Goiás, Goiânia - GO, 74810-100, Brazil",55 62 3642-9440,Google Places API,2.5,2.5,0.0,Complete,atendimento@topmedbrasil.com.br,,,70
Brazil Health,http://www.brazilh.com.br/,4.0,contato@brazilh.com.br,Márcia Juchem - CEO,0,0,,,False,False,,https://www.linkedin.com/company/brazil-health-management,,,,,,New Lead,Brazil Health,"R. Lino Luiz da Silva, 208 - Sertão do Maruim, São José - SC, 88122-075, Brazil",55 48 99117-2309,Google Places API,2.5,2.5,0.0,Complete,contato@brazilh.com.br,,,70
Neodent Vitória,https://www.neodent.com.br/fale-conosco/,5.0,contact@www.neodent.com.br,Alexei Costa - Executive Vice President Latin America and President Neodent; Dr. Geninho Thomé - President of Neodent and Chairman of the Board of Directors,2655,0,"Vitória, ES",ES,False,False,,https://www.linkedin.com/company/neodent/,,,,,,New Lead,Neodent Vitória,"R. Des. Sampaio, 204 - SL 201 - Praia do Canto, Vitória - ES, 29055-250, Brazil",55 800 707 2526,Google Places Advanced,2.5,2.5,0.0,Pending,,,,70
Medix Produtos Hospitalares,http://medix.ind.br/index.html,4.0,vendas@medix.ind.br,Michael Robinson - President & Chief Executive Officer,0,10,,,False,False,,,,,,,,New Lead,Medix Produtos Hospitalares,"R. Orense, 41 - conjunto 1620 - Centro, Diadema - SP, 09920-650, Brazil",55 11 2375-0331,Google Places API,2.5,2.5,0.0,Complete,vendas@medix.ind.br,,,70
Cevi Med,http://www.cevimed.com/,3.0,comercial@www.cevimed.com,Simon Cortes - CEO/Founder,0,0,,,False,False,,,,,,,,New Lead,Cevi Med,"1351 Leavitt Ave S STE 102, Orange City, FL 32763, USA",1 833-238-4633,Google Places API,2.5,2.5,0.0,Complete,,,,70
Singular Implants,https://singularimplants.com.br,5.0,comercial@singularimplants.com.br,Dalton Rodrigues - Director,0,0,,,False,False,,https://www.linkedin.com/company/singular-implants,,,,,,New Lead,Singular Implants,,55 (84) 99806-2299,Perplexity Discovery,2.5,2.5,0.0,Complete,comercial@singularimplants.com.br,,,70
Allent Medical Supplies,http://allent.com.br/,4.0,contact@allent.com.br,Luiz Carlos Bianchi Filho - Presidente and CEO,0,0,,,False,False,,https://www.linkedin.com/company/allent-medical-supplies,,,,,,New Lead,Allent Medical Supplies,"R. Augusta, 1939 - Conj 32, 72, 73, 81, 82 e 83 - Cerqueira César, São Paulo - SP, 01413-000, Brazil",55 11 3062-2600,Google Places API,2.5,2.5,0.0,Complete,,,,70
Balt Brasil,http://www.baltgroup.com/,7.0,info.germany@baltgroup.com,"Senior Vice President (President), Global Human Resources (President)",0,45,,,False,False,,,,,,,,New Lead,Balt Brasil,"Av. Bem-te-vi, 77 - 8º andar - Moema, São Paulo - SP, 04524-030, Brazil",55 11 3014-9797,Google Places API,2.5,2.5,0.0,Complete,info.germany@baltgroup.com,"[{""name"": ""Chief Executive Officer"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Chief Financial Officer"", ""title"": ""Chief Financial Officer"", ""confidence"": ""high""}, {""name"": ""Senior Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Latin America"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Middle East"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Vice President"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Corporate Strategy"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Business Development"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Quality"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Operations"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Global Human Resources"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Asia Pacific"", ""title"": ""President"", ""confidence"": ""high""}, {""name"": ""Medical Affairs"", ""title"": ""President"", ""confidence"": ""high""}]",,80
Ortosintese Industry and Trade,https://www.ortosintese.com.br/,5.0,ortosintese@ortosintese.com.br,Ricardo Barcellos - CEO; Tatiane Galindo - Executive Director,0,0,,,False,False,,https://www.linkedin.com/company/ortosintese/,,,,,,New Lead,Ortosintese Industry and Trade,"Rua Professor Affonso José Fioravanti, 63 - Lot. City Jaragua, São Paulo - SP, 02998-010, Brazil",55 11 3948-4000,Google Places API,2.5,2.5,0.0,Complete,ortosintese@ortosintese.com.br,,,70
FGM Products Odontologicos Ltda,https://fgmdentalgroup.com/,5.0,sales@fgmdentalgroup.com,Bianca Mittelstädt - CEO; Edilson Bianqui - Diretor,750,0,,,False,False,,https://www.linkedin.com/company/fgm/,,,,,,New Lead,FGM Products Odontologicos Ltda,"Av. Edgar Nelson Meister, 474 - Zona Industrial Norte, Joinville - SC, 89219-501, Brazil",55 800 644 6100,Google Places API,2.5,2.5,0.0,Complete,,,,70
Pratik Medical Comercio e Representação LTDA,http://www.pratikmedical.com.br/,1.0,,Flavio Henrique Pereira - Sócio-Administrador; Olivia Martins Augusto Pereira - Sócio-Administrador,0,0,,,False,False,,,,,,,,New Lead,Pratik Medical Comercio e Representação LTDA,"R. Campos Salles, 270 - Boa Vista, São José do Rio Preto - SP, 15025-600, Brazil",55 17 3301-2001,Google Places API,2.5,2.5,0.0,Complete,,,,70
"HS Med - Aparelhos de Estética e Fisioterapia. Loja Oficial: Ibramed, KLD, Medical San, MM Optics, Cecbra, Fismatek, Tonederm",https://www.hsmed.com.br/,5.0,vendas@www.hsmed.com.br,,0,0,,,False,False,,,,,,,,New Lead,"HS Med - Aparelhos de Estética e Fisioterapia. Loja Oficial: Ibramed, KLD, Medical San, MM Optics, Cecbra, Fismatek, Tonederm","Av. Getúlio Vargas, 1020 - Menino Deus, Porto Alegre - RS, 90150-002, Brazil",55 11 95222-2728,Google Places API,2.5,2.5,0.0,Complete,contato@hsmed.com.br,,,70
CPAPS - Porto Alegre,https://materiais.cpaps.com.br/porto-alegre,5.0,contact@materiais.cpaps.com.br,,0,0,,,False,False,,,,,,,,New Lead,CPAPS - Porto Alegre,"R. Quintino Bocaiúva, 954 - Floresta, Porto Alegre - RS, 90440-050, Brazil",55 51 98116-5986,Google Places API,2.5,2.5,0.0,Complete,,,,70
Medic Distribuidora de Equipamentos Médicos Ltda.,http://www.medic.com.br/,4.0,sac@medic.com.br,,0,0,,,False,False,,,,,,,,New Lead,Medic Distribuidora de Equipamentos Médicos Ltda.,"Av. Cel. Fernando Ferreira Leite, 1.520 - Sala 1212 - Jardim Nova Alianca, Ribeirão Preto - SP, 14026-020, Brazil",55 16 3289-8272,Google Places API,2.5,2.5,0.0,Complete,relacionamento@medic.com.br,,,70
Endotec Medical,http://endotecmed.com.br/,4.0,endotec@endotecmed.com.br,,0,0,,,False,False,,,,,,,,New Lead,Endotec Medical,"R. Sampaio Viana, 202 - Paraíso, São Paulo - SP, 04004-000, Brazil",55 11 3884-8102,Google Places API,2.5,2.5,0.0,Complete,endotec@endotecmed.com.br,,,70
FM Hospitalar Distribuidora,https://www.fmhospitalar.com.br/,5.0,your@email,,0,0,,,False,False,,,,,,,,New Lead,FM Hospitalar Distribuidora,"R. Pedro José Lorenzini, 207 - Centro, São Caetano do Sul - SP, 09521-070, Brazil",55 11 2897-8023,Google Places API,2.5,2.5,0.0,Complete,your@email,,,70
Quallys - Products for Health and Quality of Life,http://www.espacoquallys.com.br/,4.0,comercial@espacoquallys.com.br,,0,0,,,False,False,,,,,,,,New Lead,Quallys - Products for Health and Quality of Life,"Av. Wenceslau Escobar, 1838 - Tristeza, Porto Alegre - RS, 90035-075, Brazil",55 51 3110-8690,Google Places API,2.5,2.5,0.0,Complete,comercial@espacoquallys.com.br,,,70
Medihosp - Distribuidora de materiais Médico- Hospitalares Ltda.,http://medihosp.com.br/,4.0,sac@medihosp.com.br,,0,0,,,False,False,,,,,,,,New Lead,Medihosp - Distribuidora de materiais Médico- Hospitalares Ltda.,"Rua Robert Bosch, 315 - Parque Industrial Tomas Edson, São Paulo - SP, 01141-010, Brazil",55 11 2501-6272,Google Places API,2.5,2.5,0.0,Complete,sac@medihosp.com.br,,,70
Loja Helfer Distribuidora de Suprimentos Corporativos,https://www.helferlojavirtual.com.br/,5.0,distribuidora@helfer.com.br,,0,15,,,False,False,,,,,,,,New Lead,Loja Helfer Distribuidora de Suprimentos Corporativos,"R. Souza Lôbo, 446 - Vila Jardim, Porto Alegre - RS, 91320-320, Brazil",55 51 3024-8811,Google Places API,2.5,2.5,0.0,Complete,distribuidora@helfer.com.br,,,70
Medicalog - Gestão de Logística Hospitalar,http://medicalog.com.br/,4.0,contato@medicalog.com.br,,0,0,,,False,False,,,,,,,,New Lead,Medicalog - Gestão de Logística Hospitalar,"R. Palmorino Mônaco, 500 - Brás, São Paulo - SP, 03043-000, Brazil",55 11 3347-2700,Google Places API,2.5,2.5,0.0,Complete,medicalog@medicalog.com.br,,,70
Ocx Implantes,http://ocximplantes.com.br/,4.0,vendas@ocximplantes.com.br,,14,0,,,False,False,,https://www.linkedin.com/company/ocx-implantes/,,,,,,New Lead,Ocx Implantes,"R. João Pacheco, 89 - Luz, São Paulo - SP, 01107-030, Brazil",55 11 4306-4274,Google Places API,2.5,2.5,0.0,Complete,,,,70
Isaclin Hospital de Clínicas - Produtos Hospitalares,http://isaclin.com.br/,4.0,vendas@isaclin.com.br,,0,0,,,False,False,,,,,,,,New Lead,Isaclin Hospital de Clínicas - Produtos Hospitalares,"R. Ramiro Barcelos, 2093 - Santana, Porto Alegre - RS, 90035-007, Brazil",55 51 99984-0872,Google Places API,2.5,2.5,0.0,Complete,sac@isaclin.com.br,,,70
Vital Hospital Comercial Ltda,http://www.vitalhospitalar.com.br/,4.0,contato@vitalhospitalar.com.br,,0,0,,,False,False,,,,,,,,New Lead,Vital Hospital Comercial Ltda,"R. Victorino, 207 - Galpão 06 - Jardim Mutinga, Barueri - SP, 06463-290, Brazil",55 11 94778-2850,Google Places API,2.5,2.5,0.0,Complete,contato@vitalhospitalar.com.br,,,70
Sanit CPAP e Produtos para Saúde,https://www.sanitservicos.com.br/,5.0,sanitservicos@sanitservicos.com.br,,0,0,,,False,False,,,,,,,,New Lead,Sanit CPAP e Produtos para Saúde,"R. Santa Rita, 184 - Floresta, Porto Alegre - RS, 90220-220, Brazil",55 51 3398-8646,Google Places API,2.5,2.5,0.0,Complete,admsanitservicos@gmail.com,,,70
